항목,2017/03,2018/03,2019/03,2020/03,2021/03,"2022/03(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-267,-184,-241,-118,-139,,-18, 
  당기순이익(지배)＜당기＞,-195.8,-138.7,-195.1,-120.0,-156.3,, , 
  보통주수정평균발행주식수＜당기＞,"73,306,102","75,510,564","80,785,315","101,798,996","112,780,624","118,582,418", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,850,696,636,516,409,,-21, 
  자본총계(지배)＜당기＞,635.5,527.2,647.9,525.6,485.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"74,765,571","75,733,752","101,798,905","101,784,148","118,557,170","118,568,126", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-70,-26,-143,-38,77,,302, 
  영업활동현금흐름＜당기＞,-51.1,-19.7,-115.4,-39.0,87.4,, , 
  보통주수정평균발행주식수＜당기＞,"73,306,102","75,510,564","80,785,315","101,798,996","112,780,624","118,582,418", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,487",339,376,366,461,,26, 
  매출액＜당기＞,"1,090.2",256.2,303.7,372.1,520.2,, , 
  보통주수정평균발행주식수＜당기＞,"73,306,102","75,510,564","80,785,315","101,798,996","112,780,624","118,582,418", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-134.00, 
  보통주수정주가(기말)＜당기＞,"2,606","2,337","1,060",574,"1,580",925, , 
  EPS＜당기＞,-267,-184,-241,-118,-139,, , 
펼치기 PBR,3.07,3.36,1.67,1.11,3.86,,247.12, 
  보통주수정주가(기말)＜당기＞,"2,606","2,337","1,060",574,"1,580",925, , 
  BPS＜당기＞,850,696,636,516,409,, , 
펼치기 PCR,-37.40,-89.74,-7.42,-14.97,20.39,,236.23, 
  보통주수정주가(기말)＜당기＞,"2,606","2,337","1,060",574,"1,580",925, , 
  CPS＜당기＞,-70,-26,-143,-38,77,, , 
펼치기 PSR,1.75,6.89,2.82,1.57,3.43,,118.16, 
  보통주수정주가(기말)＜당기＞,"2,606","2,337","1,060",574,"1,580",925, , 
  SPS＜당기＞,"1,487",339,376,366,461,, , 
펼치기 EV/EBITDA,-73.66,-333.03,-51.88,-8.72,28.04,,421.76, 
  EV＜당기＞,"2,267.6","2,058.1","1,061.5",648.7,"1,837.1",, , 
  EBITDA＜당기＞,-30.8,-6.2,-20.5,-74.4,65.5,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,0.00, 
