항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,570,637,71,154,"1,065",,592, 
  당기순이익(지배)＜당기＞,53.4,61.8,7.8,16.9,116.6,, , 
  보통주수정평균발행주식수＜당기＞,"9,373,525","9,706,364","10,952,635","10,952,635","10,952,635","10,952,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"16,514","16,661","16,664","16,138","17,759",,10, 
  자본총계(지배)＜당기＞,"1,523.3","1,791.3","1,784.6","1,725.0","1,898.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,224,246","10,751,585","10,709,527","10,689,527","10,689,527",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"4,438","3,473",729,"1,460","1,499",,3, 
  영업활동현금흐름＜당기＞,416.0,337.1,79.9,159.9,164.2,, , 
  보통주수정평균발행주식수＜당기＞,"9,373,525","9,706,364","10,952,635","10,952,635","10,952,635","10,952,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"31,863","34,988","25,534","23,459","25,275",,8, 
  매출액＜당기＞,"2,986.7","3,396.1","2,796.7","2,569.4","2,768.3",, , 
  보통주수정평균발행주식수＜당기＞,"9,373,525","9,706,364","10,952,635","10,952,635","10,952,635","10,952,635", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,16.72,16.10,104.16,69.52,10.75,,-84.53, 
  보통주수정주가(기말)＜당기＞,"9,520","10,250","7,430","10,700","11,450","11,100", , 
  EPS＜당기＞,570,637,71,154,"1,065",, , 
펼치기 PBR,0.58,0.62,0.45,0.66,0.64,,-2.76, 
  보통주수정주가(기말)＜당기＞,"9,520","10,250","7,430","10,700","11,450","11,100", , 
  BPS＜당기＞,"16,514","16,661","16,664","16,138","17,759",, , 
펼치기 PCR,2.15,2.95,10.19,7.33,7.64,,4.16, 
  보통주수정주가(기말)＜당기＞,"9,520","10,250","7,430","10,700","11,450","11,100", , 
  CPS＜당기＞,"4,438","3,473",729,"1,460","1,499",, , 
펼치기 PSR,0.30,0.29,0.29,0.46,0.45,,-0.68, 
  보통주수정주가(기말)＜당기＞,"9,520","10,250","7,430","10,700","11,450","11,100", , 
  SPS＜당기＞,"31,863","34,988","25,534","23,459","25,275",, , 
펼치기 EV/EBITDA,8.22,6.33,8.92,11.54,5.41,,-53.09, 
  EV＜당기＞,"2,329.5","2,271.1","2,114.8","2,378.8","2,443.3",, , 
  EBITDA＜당기＞,283.3,358.6,237.2,206.2,451.4,, , 
펼치기 DPS,250,200,200,200,200,,0, 
  현금DPS,250,200,200,200,200,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.63,1.95,2.69,1.87,1.75,,-0.12, 
  현금배당성향(%),43.33,34.79,274.15,126.83,18.33,,-108.50, 
