항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-100,-373,-333,-0,140,,"45,138", 
  당기순이익(지배)＜당기＞,-66.3,-298.6,-266.3,-0.2,111.6,, , 
  보통주수정평균발행주식수＜당기＞,"66,521,744","79,983,352","79,983,352","79,983,352","79,983,352","79,983,352", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,913","1,532","1,172","1,134","1,302",,15, 
  자본총계(지배)＜당기＞,"1,509.0","1,208.6",924.7,894.5,"1,026.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"78,880,322","78,880,322","78,880,322","78,880,322","78,880,322",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,88,-89,-67,-71,174,,345, 
  영업활동현금흐름＜당기＞,58.8,-71.5,-53.9,-57.0,139.5,, , 
  보통주수정평균발행주식수＜당기＞,"66,521,744","79,983,352","79,983,352","79,983,352","79,983,352","79,983,352", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,831","1,356",921,867,864,,-0, 
  매출액＜당기＞,"1,218.0","1,084.3",736.9,693.6,690.9,, , 
  보통주수정평균발행주식수＜당기＞,"66,521,744","79,983,352","79,983,352","79,983,352","79,983,352","79,983,352", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,7.49,,100.20, 
  보통주수정주가(기말)＜당기＞,"1,260","1,685","1,130","1,145","1,045","1,110", , 
  EPS＜당기＞,-100,-373,-333,-0,140,, , 
펼치기 PBR,0.66,1.10,0.96,1.01,0.80,,-20.50, 
  보통주수정주가(기말)＜당기＞,"1,260","1,685","1,130","1,145","1,045","1,110", , 
  BPS＜당기＞,"1,913","1,532","1,172","1,134","1,302",, , 
펼치기 PCR,14.24,-18.86,-16.78,-16.06,5.99,,137.30, 
  보통주수정주가(기말)＜당기＞,"1,260","1,685","1,130","1,145","1,045","1,110", , 
  CPS＜당기＞,88,-89,-67,-71,174,, , 
펼치기 PSR,0.69,1.24,1.23,1.32,1.21,,-8.37, 
  보통주수정주가(기말)＜당기＞,"1,260","1,685","1,130","1,145","1,045","1,110", , 
  SPS＜당기＞,"1,831","1,356",921,867,864,, , 
펼치기 EV/EBITDA,-56.73,-10.25,-57.56,19.98,9.03,,-54.80, 
  EV＜당기＞,"1,406.7","1,592.5","1,161.3",784.6,343.3,, , 
  EBITDA＜당기＞,-24.8,-155.4,-20.2,39.3,38.0,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
