항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-631,-203,-59,6,102,265,"1,521",159
  당기순이익(지배)＜당기＞,-214.7,-68.9,-20.1,2.1,34.8,90.0, , 
  보통주수정평균발행주식수＜당기＞,"34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,562","1,349","1,286","1,298","1,434","1,668",10,16
  자본총계(지배)＜당기＞,531.0,458.6,437.0,441.1,487.3,567.0, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,987,740","33,987,740","33,987,740","33,987,740","33,987,740",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-166,-111,157,317,209,,-34, 
  영업활동현금흐름＜당기＞,-56.6,-37.7,53.5,107.8,71.2,146.0, , 
  보통주수정평균발행주식수＜당기＞,"34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,952","3,028","3,269","3,461","3,920","4,694",13,20
  매출액＜당기＞,"1,003.6","1,029.5","1,111.4","1,176.6","1,332.7","1,596.0", , 
  보통주수정평균발행주식수＜당기＞,"34,000,000","34,000,000","34,000,000","34,000,000","34,000,000","34,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,410.89,29.30,12.03,-92.87,-58.94
  보통주수정주가(기말)＜당기＞,"1,140",829,998,"2,595","3,000","3,185", , 
  EPS＜당기＞,-631,-203,-59,6,102,265, , 
펼치기 PBR,0.73,0.61,0.78,2.00,2.09,1.91,4.66,-8.77
  보통주수정주가(기말)＜당기＞,"1,140",829,998,"2,595","3,000","3,185", , 
  BPS＜당기＞,"1,562","1,349","1,286","1,298","1,434","1,668", , 
펼치기 PCR,-6.85,-7.48,6.34,8.19,14.33,,75.08, 
  보통주수정주가(기말)＜당기＞,"1,140",829,998,"2,595","3,000","3,185", , 
  CPS＜당기＞,-166,-111,157,317,209,, , 
펼치기 PSR,0.39,0.27,0.31,0.75,0.77,0.68,2.06,-11.35
  보통주수정주가(기말)＜당기＞,"1,140",829,998,"2,595","3,000","3,185", , 
  SPS＜당기＞,"2,952","3,028","3,269","3,461","3,920","4,694", , 
펼치기 EV/EBITDA,-24.84,48.34,10.70,14.27,14.36,,0.68, 
  EV＜당기＞,638.1,598.2,684.9,"1,173.8","1,336.9","1,357.9", , 
  EBITDA＜당기＞,-25.7,12.4,64.0,82.3,93.1,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,0.00, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
