항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,361,442,935,878,"2,289",,161, 
  당기순이익(지배)＜당기＞,97.7,119.8,254.5,239.3,625.6,, , 
  보통주수정평균발행주식수＜당기＞,"27,048,949","27,130,728","27,223,332","27,265,603","27,329,957","27,342,975", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,677","7,029","8,003","8,610","11,339",,32, 
  자본총계(지배)＜당기＞,"1,777.1","1,880.8","2,132.8","2,300.7","3,017.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"26,615,427","26,756,270","26,651,112","26,721,112","26,610,461","26,610,461", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,79,450,-895,323,358,,11, 
  영업활동현금흐름＜당기＞,21.5,122.1,-243.8,87.9,97.9,, , 
  보통주수정평균발행주식수＜당기＞,"27,048,949","27,130,728","27,223,332","27,265,603","27,329,957","27,342,975", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,098","9,789","12,315","14,774","21,624",,46, 
  매출액＜당기＞,"2,460.9","2,655.7","3,352.5","4,028.1","5,909.8",, , 
  보통주수정평균발행주식수＜당기＞,"27,048,949","27,130,728","27,223,332","27,265,603","27,329,957","27,342,975", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,26.75,14.45,7.14,16.75,5.29,,-68.44, 
  보통주수정주가(기말)＜당기＞,"9,660","6,380","6,670","14,700","12,100","10,900", , 
  EPS＜당기＞,361,442,935,878,"2,289",, , 
펼치기 PBR,1.45,0.91,0.83,1.71,1.07,,-37.50, 
  보통주수정주가(기말)＜당기＞,"9,660","6,380","6,670","14,700","12,100","10,900", , 
  BPS＜당기＞,"6,677","7,029","8,003","8,610","11,339",, , 
펼치기 PCR,121.68,14.18,-7.45,45.57,33.78,,-25.87, 
  보통주수정주가(기말)＜당기＞,"9,660","6,380","6,670","14,700","12,100","10,900", , 
  CPS＜당기＞,79,450,-895,323,358,, , 
펼치기 PSR,1.06,0.65,0.54,1.00,0.56,,-43.76, 
  보통주수정주가(기말)＜당기＞,"9,660","6,380","6,670","14,700","12,100","10,900", , 
  SPS＜당기＞,"9,098","9,789","12,315","14,774","21,624",, , 
펼치기 EV/EBITDA,24.98,18.23,21.59,33.74,11.97,,-64.52, 
  EV＜당기＞,"2,530.8","1,582.5","2,068.1","4,105.6","3,406.2",, , 
  EBITDA＜당기＞,101.3,86.8,95.8,121.7,284.5,, , 
펼치기 DPS,100,100,150,125,300,,140, 
  현금DPS,100,100,150,125,300,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.04,1.57,2.25,0.85,2.48,,1.63, 
  현금배당성향(%),27.25,22.33,15.71,13.96,12.76,,-1.20, 
