항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,460,324,143,79,572,955,626,67
  당기순이익(지배)＜당기＞,175.0,123.0,54.3,29.9,217.3,363.0, , 
  보통주수정평균발행주식수＜당기＞,"38,000,000","38,000,000","38,000,000","38,000,000","38,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"5,114","5,189","5,200","5,217","5,803","6,450",11,11
  자본총계(지배)＜당기＞,"1,943.5","1,971.9","1,976.0","1,982.4","2,205.1","2,451.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"38,000,000","38,000,000","38,000,000","38,000,000","38,000,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,130",904,-59,"1,050",395,"1,279",-62,224
  영업활동현금흐름＜당기＞,429.3,343.4,-22.6,398.8,150.2,362.0, , 
  보통주수정평균발행주식수＜당기＞,"38,000,000","38,000,000","38,000,000","38,000,000","38,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,901","8,456","8,692","7,768","10,665","12,892",37,21
  매출액＜당기＞,"2,622.4","3,213.4","3,302.8","2,951.8","4,052.7","4,899.0", , 
  보통주수정평균발행주식수＜당기＞,"38,000,000","38,000,000","38,000,000","38,000,000","38,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,17.03,17.34,31.33,57.00,22.73,15.02,-60.12,-33.91
  보통주수정주가(기말)＜당기＞,"7,840","5,610","4,480","4,490","13,000","14,350", , 
  EPS＜당기＞,460,324,143,79,572,955, , 
펼치기 PBR,1.53,1.08,0.86,0.86,2.24,2.22,160.29,-0.69
  보통주수정주가(기말)＜당기＞,"7,840","5,610","4,480","4,490","13,000","14,350", , 
  BPS＜당기＞,"5,114","5,189","5,200","5,217","5,803","6,450", , 
펼치기 PCR,6.94,6.21,-75.49,4.28,32.89,11.22,668.73,-65.88
  보통주수정주가(기말)＜당기＞,"7,840","5,610","4,480","4,490","13,000","14,350", , 
  CPS＜당기＞,"1,130",904,-59,"1,050",395,"1,279", , 
펼치기 PSR,1.14,0.66,0.52,0.58,1.22,1.11,110.88,-8.68
  보통주수정주가(기말)＜당기＞,"7,840","5,610","4,480","4,490","13,000","14,350", , 
  SPS＜당기＞,"6,901","8,456","8,692","7,768","10,665","12,892", , 
펼치기 EV/EBITDA,11.49,8.06,9.34,11.90,12.52,9.99,5.16,-20.20
  EV＜당기＞,"3,598.0","2,644.9","2,461.4","2,150.3","5,279.8","5,794.0", , 
  EBITDA＜당기＞,313.2,328.2,263.5,180.6,421.7,580.0, , 
펼치기 DPS,120,120,70,0,145,, , 
  현금DPS,120,120,70,0,145,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.53,2.14,1.56,0.00,1.12,1.05,1.12,-0.07
  현금배당성향(%),26.06,37.09,48.95,0.00,25.35,15.70,25.35,-9.65
