항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,779,-832,234,816,-291,,-136, 
  당기순이익(지배)＜당기＞,187.0,-199.9,64.7,262.1,-93.3,, , 
  보통주수정평균발행주식수＜당기＞,"24,015,928","24,015,928","27,690,672","32,109,878","32,109,878",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"9,136","8,640","8,324","8,874","8,848",,-0, 
  자본총계(지배)＜당기＞,"2,130.9","2,015.2","2,615.3","2,788.0","2,779.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,323,565","23,323,565","31,417,517","31,417,517","31,417,517",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,734",931,"3,422","1,308","-1,751",,-234, 
  영업활동현금흐름＜당기＞,416.5,223.5,947.5,420.1,-562.3,, , 
  보통주수정평균발행주식수＜당기＞,"24,015,928","24,015,928","27,690,672","32,109,878","32,109,878",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"38,943","35,056","35,111","37,213","46,423",,25, 
  매출액＜당기＞,"9,352.6","8,419.0","9,722.4","11,948.9","14,906.2",, , 
  보통주수정평균발행주식수＜당기＞,"24,015,928","24,015,928","27,690,672","32,109,878","32,109,878",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,19.75,N/A,38.28,12.43,N/A,,-316.17, 
  보통주수정주가(기말)＜당기＞,"15,381","5,729","8,940","10,150","7,810","6,500", , 
  EPS＜당기＞,779,-832,234,816,-291,, , 
펼치기 PBR,1.68,0.66,1.07,1.14,0.88,,-22.83, 
  보통주수정주가(기말)＜당기＞,"15,381","5,729","8,940","10,150","7,810","6,500", , 
  BPS＜당기＞,"9,136","8,640","8,324","8,874","8,848",, , 
펼치기 PCR,8.87,6.16,2.61,7.76,-4.46,,-157.48, 
  보통주수정주가(기말)＜당기＞,"15,381","5,729","8,940","10,150","7,810","6,500", , 
  CPS＜당기＞,"1,734",931,"3,422","1,308","-1,751",, , 
펼치기 PSR,0.39,0.16,0.25,0.27,0.17,,-38.32, 
  보통주수정주가(기말)＜당기＞,"15,381","5,729","8,940","10,150","7,810","6,500", , 
  SPS＜당기＞,"38,943","35,056","35,111","37,213","46,423",, , 
펼치기 EV/EBITDA,9.10,7.04,6.17,5.83,17.23,,195.61, 
  EV＜당기＞,"5,127.8","3,009.3","3,277.4","3,595.5","4,485.7",, , 
  EBITDA＜당기＞,563.8,427.5,531.0,616.8,260.3,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
