항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"65,466","46,074","20,860","4,623","39,260","18,288",749,-53
  당기순이익(지배)＜당기＞,"22,438.8","15,791.9","7,149.8","1,584.7","13,456.5","6,268.4", , 
  보통주수정평균발행주식수＜당기＞,"34,275,419","34,275,419","34,275,419","34,275,419","34,275,419","34,275,419", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"335,215","371,541","385,244","374,803","420,424","426,579",12,1
  자본총계(지배)＜당기＞,"114,896.3","127,347.2","132,044.0","128,465.2","144,102.2","146,211.7", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"34,275,419","34,275,419","34,275,419","34,275,419","34,275,419",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"91,290","40,289","37,282","38,243","43,361","46,351",13,7
  영업활동현금흐름＜당기＞,"31,290.1","13,809.3","12,778.7","13,108.1","14,862.2","13,661.4", , 
  보통주수정평균발행주식수＜당기＞,"34,275,419","34,275,419","34,275,419","34,275,419","34,275,419","34,275,419", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"463,146","468,938","441,234","356,612","528,672","609,256",48,15
  매출액＜당기＞,"158,745.1","160,730.6","151,234.8","122,230.3","181,204.6","208,825.1", , 
  보통주수정평균발행주식수＜당기＞,"34,275,419","34,275,419","34,275,419","34,275,419","34,275,419","34,275,419", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.62,6.01,10.74,59.70,5.53,10.53,-90.74,90.44
  보통주수정주가(기말)＜당기＞,"368,000","277,000","224,000","276,000","217,000","192,500", , 
  EPS＜당기＞,"65,466","46,074","20,860","4,623","39,260","18,288", , 
펼치기 PBR,1.10,0.75,0.58,0.74,0.52,0.45,-29.91,-12.57
  보통주수정주가(기말)＜당기＞,"368,000","277,000","224,000","276,000","217,000","192,500", , 
  BPS＜당기＞,"335,215","371,541","385,244","374,803","420,424","426,579", , 
펼치기 PCR,4.03,6.88,6.01,7.22,5.00,4.15,-30.66,-17.01
  보통주수정주가(기말)＜당기＞,"368,000","277,000","224,000","276,000","217,000","192,500", , 
  CPS＜당기＞,"91,290","40,289","37,282","38,243","43,361","46,351", , 
펼치기 PSR,0.79,0.59,0.51,0.77,0.41,0.32,-46.97,-23.02
  보통주수정주가(기말)＜당기＞,"368,000","277,000","224,000","276,000","217,000","192,500", , 
  SPS＜당기＞,"463,146","468,938","441,234","356,612","528,672","609,256", , 
펼치기 EV/EBITDA,3.30,3.64,4.08,7.66,2.80,4.65,-63.49,66.41
  EV＜당기＞,"119,666.6","95,785.9","75,071.2","90,965.3","66,213.1","72,187.6", , 
  EBITDA＜당기＞,"36,208.8","26,312.1","18,388.2","11,878.0","23,683.8","15,516.1", , 
펼치기 DPS,"10,500","10,500","6,700","3,600","8,300",,131, 
  현금DPS,"10,500","10,500","6,700","3,600","8,300",, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.85,3.79,2.99,1.30,3.82,3.25,2.52,-0.58
  현금배당성향(%),16.04,22.79,32.12,77.86,21.14,34.20,-56.72,13.05
