항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-10,592","-2,096",-971,7,239,,"3,307", 
  당기순이익(지배)＜당기＞,"-1,061.8",-380.6,-278.3,2.4,92.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,024,431","18,159,775","28,659,363","34,484,638","38,615,507","45,800,131", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,094","1,141",436,749,"1,111",,48, 
  자본총계(지배)＜당기＞,557.4,278.5,130.4,280.5,453.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,013,684","24,399,477","29,915,625","37,440,897","40,838,328","47,504,979", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-268,"-1,092",-455,481,950,,97, 
  영업활동현금흐름＜당기＞,-26.8,-198.4,-130.3,166.0,367.0,, , 
  보통주수정평균발행주식수＜당기＞,"10,024,431","18,159,775","28,659,363","34,484,638","38,615,507","45,800,131", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"55,516","22,703","9,269","14,037","11,272",,-20, 
  매출액＜당기＞,"5,565.2","4,122.7","2,656.4","4,840.6","4,352.8",, , 
  보통주수정평균발행주식수＜당기＞,"10,024,431","18,159,775","28,659,363","34,484,638","38,615,507","45,800,131", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,350.82,6.70,,-98.09, 
  보통주수정주가(기말)＜당기＞,"3,699","2,811","1,888","2,465","1,605","2,170", , 
  EPS＜당기＞,"-10,592","-2,096",-971,7,239,, , 
펼치기 PBR,1.20,2.46,4.33,3.29,1.44,,-56.10, 
  보통주수정주가(기말)＜당기＞,"3,699","2,811","1,888","2,465","1,605","2,170", , 
  BPS＜당기＞,"3,094","1,141",436,749,"1,111",, , 
펼치기 PCR,-13.82,-2.57,-4.15,5.12,1.69,,-67.02, 
  보통주수정주가(기말)＜당기＞,"3,699","2,811","1,888","2,465","1,605","2,170", , 
  CPS＜당기＞,-268,"-1,092",-455,481,950,, , 
펼치기 PSR,0.07,0.12,0.20,0.18,0.14,,-18.92, 
  보통주수정주가(기말)＜당기＞,"3,699","2,811","1,888","2,465","1,605","2,170", , 
  SPS＜당기＞,"55,516","22,703","9,269","14,037","11,272",, , 
펼치기 EV/EBITDA,-16.48,40.02,47.13,9.88,9.28,,-6.08, 
  EV＜당기＞,"4,193.8","4,418.8","4,465.2","4,548.6","4,035.9",, , 
  EBITDA＜당기＞,-254.4,110.4,94.7,460.3,434.9,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
