마감 기준:,"2021
30/11","2020
30/11","2019
30/11","2018
30/11"
총매출,27130.68,22488.85,22259.56,20571.63
매출,27130.68,22488.85,22259.56,20571.63
기타 매출 총계,-,-,-,-
총매출원가,21248.81,18663.04,19079.89,17932.54
총 이익,5881.87,3825.81,3179.67,2639.09
총 영업비용,21311.62,19365.07,19825.27,18308.95
판매/일반/관리 비용 총계,398.38,358.42,341.11,343.93
연구 및 개발,-,-,-,-
감가상각/무형자산상각,-,-,-,-
영업이자비용(수익) 순계,-213.92,388.04,381.6,34.53
특별비용(수익),-158.07,-61.42,48.9,152.98
기타 영업비용 총계,36.42,16.98,-26.24,-155.04
영업 이익,5819.06,3123.79,2434.29,2262.68
영업외이자수익(비용) 순계,-,-,-,-
자산처분이익(손실),-,-,-,-
기타비용 순계,-,-,-,-
세전당기순이익,5819.06,3123.79,2434.29,2262.68
소득세충당금,1362.51,656.24,592.17,476.57
세후당기순이익,4456.55,2467.55,1842.12,1786.11
소액주주지분,-26.44,-2.52,6.93,-21.68
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,4430.11,2465.04,1849.05,1764.43
특별손익항목 총계,-,-,-,-68.6
순이익,4430.11,2465.04,1849.05,1695.83
당기순이익에 대한 조정 총계,-52.92,-28.39,-16.14,-14.87
특별손익항목 제외 보통주주 분배 가능 이익,4377.19,2436.65,1832.91,1749.56
희석화에 따른 조정,-,-,-,-
희석 당기순이익,4377.19,2436.65,1832.91,1680.96
희석된 가중 평균 주식,306.61,309.41,318.42,308.56
특별손익항목 제외 희석주당순이익,14.28,7.88,5.76,5.67
주당배당금 - 발행 보통주,1,0.41,0.16,0.16
희석 정상주당순이익,13.88,7.78,5.87,6.06
