마감 기준:,"2021
31/12","2020
31/12","2019
31/12","2018
31/12"
총매출,16071.7,8497.1,7863.4,6710.8
매출,16071.7,8497.1,7863.4,6710.8
기타 매출 총계,-,-,-,-
총매출원가,2437.5,1119.9,782.2,434.1
총 이익,13634.2,7377.2,7081.2,6276.7
총 영업비용,7124.9,4920.5,5653.6,4176.4
판매/일반/관리 비용 총계,1824.9,1346,1834.8,1556.2
연구 및 개발,2908.1,2735,3036.6,2186.1
감가상각/무형자산상각,-,-,-,-
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),-,-,-,-
기타 영업비용 총계,-45.6,-280.4,-,-
영업 이익,8946.8,3576.6,2209.8,2534.4
영업외이자수익(비용) 순계,328.8,139.1,88.1,13.7
자산처분이익(손실),-,-,-,-
기타비용 순계,50.2,94.7,131.2,5.4
세전당기순이익,9325.8,3810.4,2429.1,2553.5
소득세충당금,1250.5,297.2,313.3,177.1
세후당기순이익,8075.3,3513.2,2115.8,2376.4
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,8075.3,3513.2,2115.8,2376.4
특별손익항목 총계,-,-,-,68
순이익,8075.3,3513.2,2115.8,2444.4
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,8075.3,3513.2,2115.8,2376.4
희석화에 따른 조정,-,-,-,-
희석 당기순이익,8075.3,3513.2,2115.8,2444.4
희석된 가중 평균 주식,112.2,115.1,114.6,114.8
특별손익항목 제외 희석주당순이익,71.97,30.52,18.46,20.7
주당배당금 - 발행 보통주,-,-,-,-
희석 정상주당순이익,71.97,30.52,18.46,20.7
