마감 기준:,"2021
31/12","2020
31/12","2019
31/12","2018
31/12"
총매출,16120.9,13978.5,11554.8,11333.4
매출,16120.9,13978.5,11554.8,11333.4
기타 매출 총계,-,-,-,-
총매출원가,10496.6,9025.7,8302.3,8157
총 이익,5624.3,4952.8,3252.5,3176.4
총 영업비용,12867.6,11475.6,10229.8,10007.7
판매/일반/관리 비용 총계,1898.8,1674.7,1523.5,1570.9
연구 및 개발,-,-,-,-
감가상각/무형자산상각,369.6,275.4,243.2,231.7
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),102.6,499.8,160.8,48.1
기타 영업비용 총계,-,-,-,-
영업 이익,3253.3,2502.9,1325,1325.7
영업외이자수익(비용) 순계,-118,-204.3,-212.3,-225.1
자산처분이익(손실),-,-,-,-
기타비용 순계,-8.7,-79.5,-7.8,167.7
세전당기순이익,3126.6,2219.1,1104.9,1268.3
소득세충당금,747.1,662.1,280,339.5
세후당기순이익,2379.5,1557,824.9,928.8
소액주주지분,-2.2,-0.9,-1.1,-0.2
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,2377.3,1556.1,823.8,928.6
특별손익항목 총계,-,-,-,-44.9
순이익,2377.3,1556.1,823.8,883.7
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,2377.3,1556.1,823.8,928.6
희석화에 따른 조정,-,-,-,-
희석 당기순이익,2377.3,1556.1,823.8,883.7
희석된 가중 평균 주식,97.5,98,98.6,102.6
특별손익항목 제외 희석주당순이익,24.38,15.88,8.35,9.05
주당배당금 - 발행 보통주,-,-,-,-
희석 정상주당순이익,25.18,19.46,9.57,10.23
