마감 기준:,"2021
31/05","2020
31/05","2019
31/05","2018
31/05"
총매출,4056.8,4040.5,3772.5,3377.7
매출,4056.8,4040.5,3772.5,3377.7
기타 매출 총계,-,-,-,-
총매출원가,-,-,-,1017.8
총 이익,-,-,-,2363.1
총 영업비용,2596.1,2580,2401.2,2086.2
판매/일반/관리 비용 총계,1521.8,1480.8,1396.8,1235.2
연구 및 개발,-,-,-,-
감가상각/무형자산상각,192,209.7,181.5,138
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),32.2,-,-,-
기타 영업비용 총계,850.1,889.5,822.9,713
영업 이익,1460.7,1460.5,1371.3,1291.5
영업외이자수익(비용) 순계,-32.3,-15.2,-3.3,8.6
자산처분이익(손실),-,-,-,-
기타비용 순계,5.8,-8.2,-,-
세전당기순이익,1434.2,1437.1,1368,1300.1
소득세충당금,336.7,339,331.9,389.5
세후당기순이익,1097.5,1098.1,1036.1,910.6
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,1097.5,1098.1,1036.1,910.6
특별손익항목 총계,-,-,-1.7,83.5
순이익,1097.5,1098.1,1034.4,994.1
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,1097.5,1098.1,1036.1,910.6
희석화에 따른 조정,-,-,-,-
희석 당기순이익,1097.5,1098.1,1034.4,994.1
희석된 가중 평균 주식,362.1,361,361.8,361.5
특별손익항목 제외 희석주당순이익,3.03,3.04,2.86,2.52
주당배당금 - 발행 보통주,2.52,2.48,2.3,2.06
희석 정상주당순이익,3.1,3.04,2.86,2.52
