마감 기준:,"2022
29/01","2021
30/01","2020
01/02","2019
02/02"
총매출,48549.98,32136.96,41716.98,38972.93
매출,48549.98,32136.96,41716.98,38972.93
기타 매출 총계,-,-,-,-
총매출원가,31421.43,21550.45,26864.7,27768.26
총 이익,17128.55,10586.51,14852.28,11204.67
총 영업비용,44037.3,31866.97,37290.48,34711.8
판매/일반/관리 비용 총계,12373.62,10004.28,10425.78,6907.41
연구 및 개발,-,-,-,-
감가상각/무형자산상각,-,-,-,-
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),242.25,312.23,-,36.12
기타 영업비용 총계,-,-,-,-
영업 이익,4512.68,270,4426.5,4261.14
영업외이자수익(비용) 순계,-115.08,-180.73,-20.31,-87.93
자산처분이익(손실),-,-,-,-
기타비용 순계,-,-,-,-
세전당기순이익,4397.61,89.26,4406.18,4173.21
소득세충당금,1114.79,-1.21,1133.99,1113.41
세후당기순이익,3282.82,90.47,3272.19,3059.8
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,3282.82,90.47,3272.19,3059.8
특별손익항목 총계,-,-,-,-
순이익,3282.82,90.47,3272.19,3059.8
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,3282.82,90.47,3272.19,3059.8
희석화에 따른 조정,-,-,-,-
희석 당기순이익,3282.82,90.47,3272.19,3059.8
희석된 가중 평균 주식,1215.59,1214.7,1226.52,1259.25
특별손익항목 제외 희석주당순이익,2.7,0.07,2.67,2.43
주당배당금 - 발행 보통주,0.52,0.75,0.89,0.74
희석 정상주당순이익,2.85,0.51,2.67,2.45
