마감 기준:,"2022
28/01","2021
29/01","2020
31/01","2019
01/02"
총매출,34220.45,33746.84,27753.97,25625.04
매출,34220.45,33746.84,27753.97,25625.04
기타 매출 총계,-,-,-,-
총매출원가,23407.44,23027.98,19264.91,17821.17
총 이익,10813.01,10718.86,8489.06,7803.87
총 영업비용,30999.77,30192.07,25451.67,23508.74
판매/일반/관리 비용 총계,7589.73,7161.4,6152.16,5683.46
연구 및 개발,-,-,-,-
감가상각/무형자산상각,-,-,-,-
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),2.6,2.7,34.6,4.1
기타 영업비용 총계,-,-,-,-
영업 이익,3220.68,3554.76,2302.3,2116.31
영업외이자수익(비용) 순계,-157.53,-150.38,-100.57,-99.87
자산처분이익(손실),-,-,-,-
기타비용 순계,-,-,-,-1.02
세전당기순이익,3063.15,3404.38,2201.73,2015.42
소득세충당금,663.92,749.33,489.18,438.17
세후당기순이익,2399.23,2655.05,1712.56,1577.25
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,2399.23,2655.05,1712.56,1577.25
특별손익항목 총계,-,-,-,12.22
순이익,2399.23,2655.05,1712.56,1589.47
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,2399.23,2655.05,1712.56,1577.25
희석화에 따른 조정,-,-,-,-
희석 당기순이익,2399.23,2655.05,1712.56,1589.47
희석된 가중 평균 주식,235.81,250.08,258.05,266.11
특별손익항목 제외 희석주당순이익,10.17,10.62,6.64,5.93
주당배당금 - 발행 보통주,1.68,1.44,1.28,1.16
희석 정상주당순이익,10.18,10.63,6.74,5.94
