마감 기준:,"2021
31/12","2020
31/12","2019
31/12","2018
31/12"
총매출,4733.96,4099.4,4245.32,3975.45
매출,4733.96,4099.4,4245.32,3975.45
기타 매출 총계,-,-,-,-
총매출원가,1444.09,1345.02,1550.57,1468.8
총 이익,3289.87,2754.38,2694.75,2506.65
총 영업비용,3818.21,3654.07,3877.31,3670.29
판매/일반/관리 비용 총계,2155.66,2038.96,2103.42,1884.14
연구 및 개발,-,-,-,-
감가상각/무형자산상각,212.41,218.98,211.78,255.6
영업이자비용(수익) 순계,-,-,-,-
특별비용(수익),6.05,51.1,11.54,61.75
기타 영업비용 총계,-,-1,-,-
영업 이익,915.75,445.34,368.01,305.16
영업외이자수익(비용) 순계,-96.42,-113.55,-102.29,-134.61
자산처분이익(손실),-,-,-,-
기타비용 순계,150.54,-5.65,10.02,10.57
세전당기순이익,969.87,326.13,275.74,181.12
소득세충당금,176.31,59.39,42.45,64.06
세후당기순이익,793.56,266.75,233.29,117.06
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,793.56,266.75,233.29,117.06
특별손익항목 총계,-,-,-,5.4
순이익,793.56,266.75,233.29,122.46
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,793.56,266.75,233.29,117.06
희석화에 따른 조정,-,-,-,-
희석 당기순이익,793.56,266.75,233.29,122.46
희석된 가중 평균 주식,86.18,90.02,90.97,92.12
특별손익항목 제외 희석주당순이익,9.21,2.96,2.56,1.27
주당배당금 - 발행 보통주,-,-,-,-
희석 정상주당순이익,9.27,3.43,2.67,1.7
