마감 기준:,"2021
31/12","2020
31/12","2019
31/12","2018
31/12"
총매출,23522.3,18728.5,25599.7,23495.7
매출,23522.3,18728.5,25599.7,23495.7
기타 매출 총계,-,-,-,-
총매출원가,19110.1,15076.4,20555.1,18925.3
총 이익,4412.2,3652.1,5044.6,4570.4
총 영업비용,21080.9,16968.5,22393.7,20618.9
판매/일반/관리 비용 총계,677.3,610.2,713.8,659.5
연구 및 개발,324.1,273.9,326.6,306.1
감가상각/무형자산상각,969.4,1008,798.2,728
영업이자비용(수익) 순계,-,-,0.1,-
특별비용(수익),-,-,-,-
기타 영업비용 총계,-,-,-,-
영업 이익,2441.4,1760,3206,2876.8
영업외이자수익(비용) 순계,-62.8,-102.1,-106.8,-66.6
자산처분이익(손실),-,-,-,-
기타비용 순계,-,-,-,-
세전당기순이익,2378.6,1657.9,3099.2,2810.2
소득세충당금,526.5,359.5,711.3,615.1
세후당기순이익,1852.1,1298.4,2387.9,2195.1
소액주주지분,-,-,-,-
관계회사 주식,-,-,-,-
미국 일반회계기준에 따른 조정,-,-,-,-
특별손익항목 차감전 당기순이익,1852.1,1298.4,2387.9,2195.1
특별손익항목 총계,-,-,-,-
순이익,1852.1,1298.4,2387.9,2195.1
당기순이익에 대한 조정 총계,-,-,-,-
특별손익항목 제외 보통주주 분배 가능 이익,1852.1,1298.4,2387.9,2195.1
희석화에 따른 조정,-,-,-,-
희석 당기순이익,1852.1,1298.4,2387.9,2195.1
희석된 가중 평균 주식,348.4,347.4,347.5,351.8
특별손익항목 제외 희석주당순이익,5.32,3.74,6.87,6.24
주당배당금 - 발행 보통주,2.84,1.28,1.28,1.09
희석 정상주당순이익,5.32,3.74,6.87,6.24
